source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_deep_32.json,named,deep,32,2,203,saving,39148
micro,named_deep_32.json,named,deep,32,2,203,writing,1149890
micro,list_wide_32.json,list,wide,32,2,162,reading,242465
micro,list_wide_32.json,list,wide,32,2,162,loading,62840
micro,list_wide_32.json,list,wide,32,2,162,saving,21561
micro,list_wide_32.json,list,wide,32,2,162,writing,574189
micro,list_deep_8.json,list,deep,8,2,21,reading,53783
micro,list_deep_8.json,list,deep,8,2,21,loading,51541
micro,list_deep_8.json,list,deep,8,2,21,saving,13684
micro,list_deep_8.json,list,deep,8,2,21,writing,253274
micro,list_deep_16.json,list,deep,16,2,37,reading,74730
micro,list_deep_16.json,list,deep,16,2,37,loading,49679
micro,list_deep_16.json,list,deep,16,2,37,saving,15224
micro,list_deep_16.json,list,deep,16,2,37,writing,270018
micro,named_deep_4.json,named,deep,4,2,29,reading,84040
micro,named_deep_4.json,named,deep,4,2,29,loading,29451
micro,named_deep_4.json,named,deep,4,2,29,saving,18432
micro,named_deep_4.json,named,deep,4,2,29,writing,317502
micro,named_deep_1.json,named,deep,1,2,11,reading,53165
micro,named_deep_1.json,named,deep,1,2,11,loading,28268
micro,named_deep_1.json,named,deep,1,2,11,saving,9418
micro,named_deep_1.json,named,deep,1,2,11,writing,192287
micro,list_deep_4.json,list,deep,4,2,13,reading,46093
micro,list_deep_4.json,list,deep,4,2,13,loading,53071
micro,list_deep_4.json,list,deep,4,2,13,saving,13346
micro,list_deep_4.json,list,deep,4,2,13,writing,210410
micro,list_wide_4.json,list,wide,4,2,22,reading,53954
micro,list_wide_4.json,list,wide,4,2,22,loading,52267
micro,list_wide_4.json,list,wide,4,2,22,saving,12612
micro,list_wide_4.json,list,wide,4,2,22,writing,189652
micro,named_deep_2.json,named,deep,2,2,17,reading,64990
micro,named_deep_2.json,named,deep,2,2,17,loading,30087
micro,named_deep_2.json,named,deep,2,2,17,saving,14754
micro,named_deep_2.json,named,deep,2,2,17,writing,213276
micro,list_wide_1.json,list,wide,1,2,7,reading,36156
micro,list_wide_1.json,list,wide,1,2,7,loading,52076
micro,list_wide_1.json,list,wide,1,2,7,saving,11602
micro,list_wide_1.json,list,wide,1,2,7,writing,178908
micro,named_deep_8.json,named,deep,8,2,53,reading,110745
micro,named_deep_8.json,named,deep,8,2,53,loading,28450
micro,named_deep_8.json,named,deep,8,2,53,saving,19905
micro,named_deep_8.json,named,deep,8,2,53,writing,465380
micro,named_wide_16.json,named,wide,16,2,146,reading,231022
micro,named_wide_16.json,named,wide,16,2,146,loading,32540
micro,named_wide_16.json,named,wide,16,2,146,saving,22638
micro,named_wide_16.json,named,wide,16,2,146,writing,591934
micro,named_deep_64.json,named,deep,64,2,427,reading,703408
micro,named_deep_64.json,named,deep,64,2,427,loading,30408
micro,named_deep_64.json,named,deep,64,2,427,saving,68985
micro,named_deep_64.json,named,deep,64,2,427,writing,2587064
micro,list_wide_16.json,list,wide,16,2,82,reading,154463
micro,list_wide_16.json,list,wide,16,2,82,loading,48636
micro,list_wide_16.json,list,wide,16,2,82,saving,26764
micro,list_wide_16.json,list,wide,16,2,82,writing,315975
micro,named_wide_64.json,named,wide,64,2,616,reading,902453
micro,named_wide_64.json,named,wide,64,2,616,loading,67996
micro,named_wide_64.json,named,wide,64,2,616,saving,55316
micro,named_wide_64.json,named,wide,64,2,616,writing,2427653
micro,list_deep_1.json,list,deep,1,2,7,reading,37747
micro,list_deep_1.json,list,deep,1,2,7,loading,53051
micro,list_deep_1.json,list,deep,1,2,7,saving,14486
micro,list_deep_1.json,list,deep,1,2,7,writing,176437
micro,list_deep_32.json,list,deep,32,2,69,reading,125516
micro,list_deep_32.json,list,deep,32,2,69,loading,51617
micro,list_deep_32.json,list,deep,32,2,69,saving,19648
micro,list_deep_32.json,list,deep,32,2,69,writing,566460
micro,named_wide_1.json,named,wide,1,3,11,reading,58025
micro,named_wide_1.json,named,wide,1,3,11,loading,30250
micro,named_wide_1.json,named,wide,1,3,11,saving,8854
micro,named_wide_1.json,named,wide,1,3,11,writing,189181
micro,named_wide_128.json,named,wide,128,3,1256,reading,1657242
micro,named_wide_128.json,named,wide,128,3,1256,loading,67038
micro,named_wide_128.json,named,wide,128,3,1256,saving,98826
micro,named_wide_128.json,named,wide,128,3,1256,writing,4791430
micro,named_deep_4.json,named,deep,4,3,29,reading,80457
micro,named_deep_4.json,named,deep,4,3,29,loading,28169
micro,named_deep_4.json,named,deep,4,3,29,saving,19671
micro,named_deep_4.json,named,deep,4,3,29,writing,282908
micro,named_deep_16.json,named,deep,16,3,101,reading,175385
micro,named_deep_16.json,named,deep,16,3,101,loading,28086
micro,named_deep_16.json,named,deep,16,3,101,saving,21008
micro,named_deep_16.json,named,deep,16,3,101,writing,706617
micro,list_deep_8.json,list,deep,8,3,21,reading,55614
micro,list_deep_8.json,list,deep,8,3,21,loading,51598
micro,list_deep_8.json,list,deep,8,3,21,saving,15283
micro,list_deep_8.json,list,deep,8,3,21,writing,260847
micro,named_deep_8.json,named,deep,8,3,53,reading,118493
micro,named_deep_8.json,named,deep,8,3,53,loading,29460
micro,named_deep_8.json,named,deep,8,3,53,saving,26089
micro,named_deep_8.json,named,deep,8,3,53,writing,475199
micro,list_deep_64.json,list,deep,64,3,133,reading,211392
micro,list_deep_64.json,list,deep,64,3,133,loading,52515
micro,list_deep_64.json,list,deep,64,3,133,saving,27891
micro,list_deep_64.json,list,deep,64,3,133,writing,985656
micro,named_deep_32.json,named,deep,32,3,203,reading,310685
micro,named_deep_32.json,named,deep,32,3,203,loading,28690
micro,named_deep_32.json,named,deep,32,3,203,saving,43923
micro,named_deep_32.json,named,deep,32,3,203,writing,1255160
micro,named_wide_16.json,named,wide,16,3,146,reading,247696
micro,named_wide_16.json,named,wide,16,3,146,loading,33393
micro,named_wide_16.json,named,wide,16,3,146,saving,56621
micro,named_wide_16.json,named,wide,16,3,146,writing,683606
micro,named_wide_256.json,named,wide,256,3,2536,reading,3740150
micro,named_wide_256.json,named,wide,256,3,2536,loading,164080
micro,named_wide_256.json,named,wide,256,3,2536,saving,173933
micro,named_wide_256.json,named,wide,256,3,2536,writing,8764927
micro,list_wide_128.json,list,wide,128,3,642,reading,872730
micro,list_wide_128.json,list,wide,128,3,642,loading,94853
micro,list_wide_128.json,list,wide,128,3,642,saving,51337
micro,list_wide_128.json,list,wide,128,3,642,writing,1608180
micro,named_wide_4.json,named,wide,4,3,38,reading,88260
micro,named_wide_4.json,named,wide,4,3,38,loading,39129
micro,named_wide_4.json,named,wide,4,3,38,saving,11384
micro,named_wide_4.json,named,wide,4,3,38,writing,387149
micro,named_wide_64.json,named,wide,64,3,616,reading,970986
micro,named_wide_64.json,named,wide,64,3,616,loading,60860
micro,named_wide_64.json,named,wide,64,3,616,saving,56005
micro,named_wide_64.json,named,wide,64,3,616,writing,2369835
micro,list_deep_4.json,list,deep,4,3,13,reading,45698
micro,list_deep_4.json,list,deep,4,3,13,loading,51763
micro,list_deep_4.json,list,deep,4,3,13,saving,13542
micro,list_deep_4.json,list,deep,4,3,13,writing,192454
micro,named_wide_2.json,named,wide,2,3,20,reading,65996
micro,named_wide_2.json,named,wide,2,3,20,loading,29513
micro,named_wide_2.json,named,wide,2,3,20,saving,10466
micro,named_wide_2.json,named,wide,2,3,20,writing,260474
micro,list_wide_256.json,list,wide,256,3,1282,reading,1693457
micro,list_wide_256.json,list,wide,256,3,1282,loading,128001
micro,list_wide_256.json,list,wide,256,3,1282,saving,67340
micro,list_wide_256.json,list,wide,256,3,1282,writing,2830811
micro,list_wide_64.json,list,wide,64,3,322,reading,457572
micro,list_wide_64.json,list,wide,64,3,322,loading,77001
micro,list_wide_64.json,list,wide,64,3,322,saving,37830
micro,list_wide_64.json,list,wide,64,3,322,writing,893155
micro,list_deep_1.json,list,deep,1,3,7,reading,36850
micro,list_deep_1.json,list,deep,1,3,7,loading,52257
micro,list_deep_1.json,list,deep,1,3,7,saving,11965
micro,list_deep_1.json,list,deep,1,3,7,writing,188049
micro,list_wide_8.json,list,wide,8,3,42,reading,88773
micro,list_wide_8.json,list,wide,8,3,42,loading,74703
micro,list_wide_8.json,list,wide,8,3,42,saving,16448
micro,list_wide_8.json,list,wide,8,3,42,writing,238417
micro,list_wide_4.json,list,wide,4,3,22,reading,54384
micro,list_wide_4.json,list,wide,4,3,22,loading,52289
micro,list_wide_4.json,list,wide,4,3,22,saving,14342
micro,list_wide_4.json,list,wide,4,3,22,writing,211009
micro,named_deep_2.json,named,deep,2,3,17,reading,68506
micro,named_deep_2.json,named,deep,2,3,17,loading,30624
micro,named_deep_2.json,named,deep,2,3,17,saving,28150
micro,named_deep_2.json,named,deep,2,3,17,writing,243550
micro,list_deep_32.json,list,deep,32,3,69,reading,122415
micro,list_deep_32.json,list,deep,32,3,69,loading,51368
micro,list_deep_32.json,list,deep,32,3,69,saving,16796
micro,list_deep_32.json,list,deep,32,3,69,writing,484057
micro,named_wide_32.json,named,wide,32,3,296,reading,456263
micro,named_wide_32.json,named,wide,32,3,296,loading,43767
micro,named_wide_32.json,named,wide,32,3,296,saving,42237
micro,named_wide_32.json,named,wide,32,3,296,writing,1301939
micro,named_wide_8.json,named,wide,8,3,74,reading,136601
micro,named_wide_8.json,named,wide,8,3,74,loading,31161
micro,named_wide_8.json,named,wide,8,3,74,saving,11990
micro,named_wide_8.json,named,wide,8,3,74,writing,407756
micro,list_deep_16.json,list,deep,16,3,37,reading,78122
micro,list_deep_16.json,list,deep,16,3,37,loading,51081
micro,list_deep_16.json,list,deep,16,3,37,saving,15481
micro,list_deep_16.json,list,deep,16,3,37,writing,335331
micro,named_deep_64.json,named,deep,64,3,427,reading,704536
micro,named_deep_64.json,named,deep,64,3,427,loading,30934
micro,named_deep_64.json,named,deep,64,3,427,saving,66558
micro,named_deep_64.json,named,deep,64,3,427,writing,2189939
micro,list_deep_2.json,list,deep,2,3,9,reading,40721
micro,list_deep_2.json,list,deep,2,3,9,loading,53513
micro,list_deep_2.json,list,deep,2,3,9,saving,14203
micro,list_deep_2.json,list,deep,2,3,9,writing,196863
micro,list_wide_16.json,list,wide,16,3,82,reading,139640
micro,list_wide_16.json,list,wide,16,3,82,loading,56097
micro,list_wide_16.json,list,wide,16,3,82,saving,18951
micro,list_wide_16.json,list,wide,16,3,82,writing,315909
micro,named_deep_1.json,named,deep,1,3,11,reading,54318
micro,named_deep_1.json,named,deep,1,3,11,loading,28181
micro,named_deep_1.json,named,deep,1,3,11,saving,11225
micro,named_deep_1.json,named,deep,1,3,11,writing,182711
micro,list_wide_1.json,list,wide,1,3,7,reading,37082
micro,list_wide_1.json,list,wide,1,3,7,loading,52249
micro,list_wide_1.json,list,wide,1,3,7,saving,19459
micro,list_wide_1.json,list,wide,1,3,7,writing,152673
micro,list_wide_2.json,list,wide,2,3,12,reading,42338
micro,list_wide_2.json,list,wide,2,3,12,loading,53584
micro,list_wide_2.json,list,wide,2,3,12,saving,13982
micro,list_wide_2.json,list,wide,2,3,12,writing,217429
micro,list_wide_32.json,list,wide,32,3,162,reading,242572
micro,list_wide_32.json,list,wide,32,3,162,loading,65681
micro,list_wide_32.json,list,wide,32,3,162,saving,27375
micro,list_wide_32.json,list,wide,32,3,162,writing,594566
micro,named_wide_16.json,named,wide,16,4,146,reading,243759
micro,named_wide_16.json,named,wide,16,4,146,loading,32072
micro,named_wide_16.json,named,wide,16,4,146,saving,32561
micro,named_wide_16.json,named,wide,16,4,146,writing,804067
micro,list_wide_32.json,list,wide,32,4,162,reading,291087
micro,list_wide_32.json,list,wide,32,4,162,loading,66082
micro,list_wide_32.json,list,wide,32,4,162,saving,27018
micro,list_wide_32.json,list,wide,32,4,162,writing,532553
micro,list_deep_16.json,list,deep,16,4,37,reading,75622
micro,list_deep_16.json,list,deep,16,4,37,loading,51494
micro,list_deep_16.json,list,deep,16,4,37,saving,15745
micro,list_deep_16.json,list,deep,16,4,37,writing,344062
micro,list_deep_2.json,list,deep,2,4,9,reading,40587
micro,list_deep_2.json,list,deep,2,4,9,loading,51583
micro,list_deep_2.json,list,deep,2,4,9,saving,14612
micro,list_deep_2.json,list,deep,2,4,9,writing,202679
micro,named_wide_64.json,named,wide,64,4,616,reading,930283
micro,named_wide_64.json,named,wide,64,4,616,loading,56183
micro,named_wide_64.json,named,wide,64,4,616,saving,57773
micro,named_wide_64.json,named,wide,64,4,616,writing,2205315
micro,list_deep_64.json,list,deep,64,4,133,reading,218951
micro,list_deep_64.json,list,deep,64,4,133,loading,52791
micro,list_deep_64.json,list,deep,64,4,133,saving,24107
micro,list_deep_64.json,list,deep,64,4,133,writing,832162
micro,list_wide_128.json,list,wide,128,4,642,reading,917950
micro,list_wide_128.json,list,wide,128,4,642,loading,111751
micro,list_wide_128.json,list,wide,128,4,642,saving,42445
micro,list_wide_128.json,list,wide,128,4,642,writing,1632330
micro,named_wide_256.json,named,wide,256,4,2536,reading,3519979
micro,named_wide_256.json,named,wide,256,4,2536,loading,120315
micro,named_wide_256.json,named,wide,256,4,2536,saving,159324
micro,named_wide_256.json,named,wide,256,4,2536,writing,8030293
micro,list_deep_32.json,list,deep,32,4,69,reading,129083
micro,list_deep_32.json,list,deep,32,4,69,loading,53490
micro,list_deep_32.json,list,deep,32,4,69,saving,17110
micro,list_deep_32.json,list,deep,32,4,69,writing,549210
micro,list_wide_1.json,list,wide,1,4,7,reading,35085
micro,list_wide_1.json,list,wide,1,4,7,loading,59663
micro,list_wide_1.json,list,wide,1,4,7,saving,10516
micro,list_wide_1.json,list,wide,1,4,7,writing,200944
micro,named_deep_64.json,named,deep,64,4,427,reading,653323
micro,named_deep_64.json,named,deep,64,4,427,loading,29981
micro,named_deep_64.json,named,deep,64,4,427,saving,56753
micro,named_deep_64.json,named,deep,64,4,427,writing,2114620
micro,list_deep_4.json,list,deep,4,4,13,reading,56009
micro,list_deep_4.json,list,deep,4,4,13,loading,52798
micro,list_deep_4.json,list,deep,4,4,13,saving,18622
micro,list_deep_4.json,list,deep,4,4,13,writing,214990
micro,named_deep_8.json,named,deep,8,4,53,reading,110136
micro,named_deep_8.json,named,deep,8,4,53,loading,28464
micro,named_deep_8.json,named,deep,8,4,53,saving,19414
micro,named_deep_8.json,named,deep,8,4,53,writing,407456
micro,list_wide_4.json,list,wide,4,4,22,reading,53216
micro,list_wide_4.json,list,wide,4,4,22,loading,62349
micro,list_wide_4.json,list,wide,4,4,22,saving,13325
micro,list_wide_4.json,list,wide,4,4,22,writing,209005
micro,list_wide_16.json,list,wide,16,4,82,reading,139197
micro,list_wide_16.json,list,wide,16,4,82,loading,58951
micro,list_wide_16.json,list,wide,16,4,82,saving,22918
micro,list_wide_16.json,list,wide,16,4,82,writing,385562
micro,list_wide_2.json,list,wide,2,4,12,reading,41754
micro,list_wide_2.json,list,wide,2,4,12,loading,53305
micro,list_wide_2.json,list,wide,2,4,12,saving,12956
micro,list_wide_2.json,list,wide,2,4,12,writing,176552
micro,named_wide_1.json,named,wide,1,4,11,reading,53643
micro,named_wide_1.json,named,wide,1,4,11,loading,28705
micro,named_wide_1.json,named,wide,1,4,11,saving,10166
micro,named_wide_1.json,named,wide,1,4,11,writing,229712
micro,named_wide_8.json,named,wide,8,4,74,reading,151153
micro,named_wide_8.json,named,wide,8,4,74,loading,31858
micro,named_wide_8.json,named,wide,8,4,74,saving,18005
micro,named_wide_8.json,named,wide,8,4,74,writing,451993
micro,named_wide_4.json,named,wide,4,4,38,reading,105102
micro,named_wide_4.json,named,wide,4,4,38,loading,32226
micro,named_wide_4.json,named,wide,4,4,38,saving,10962
micro,named_wide_4.json,named,wide,4,4,38,writing,294442
micro,list_deep_8.json,list,deep,8,4,21,reading,53835
micro,list_deep_8.json,list,deep,8,4,21,loading,50671
micro,list_deep_8.json,list,deep,8,4,21,saving,19959
micro,list_deep_8.json,list,deep,8,4,21,writing,235735
micro,named_wide_128.json,named,wide,128,4,1256,reading,1811966
micro,named_wide_128.json,named,wide,128,4,1256,loading,78361
micro,named_wide_128.json,named,wide,128,4,1256,saving,97134
micro,named_wide_128.json,named,wide,128,4,1256,writing,4568204
micro,named_wide_32.json,named,wide,32,4,296,reading,460887
micro,named_wide_32.json,named,wide,32,4,296,loading,41961
micro,named_wide_32.json,named,wide,32,4,296,saving,34877
micro,named_wide_32.json,named,wide,32,4,296,writing,1310144
micro,list_wide_256.json,list,wide,256,4,1282,reading,1818862
micro,list_wide_256.json,list,wide,256,4,1282,loading,156911
micro,list_wide_256.json,list,wide,256,4,1282,saving,64361
micro,list_wide_256.json,list,wide,256,4,1282,writing,3235059
