source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_wide_32.json,named,wide,32,4,296,writing,1345494
micro,named_wide_2.json,named,wide,2,4,20,reading,69420
micro,named_wide_2.json,named,wide,2,4,20,loading,28319
micro,named_wide_2.json,named,wide,2,4,20,saving,12407
micro,named_wide_2.json,named,wide,2,4,20,writing,253173
micro,list_wide_16.json,list,wide,16,4,82,reading,389720
micro,list_wide_16.json,list,wide,16,4,82,loading,58684
micro,list_wide_16.json,list,wide,16,4,82,saving,22708
micro,list_wide_16.json,list,wide,16,4,82,writing,288784
micro,named_wide_4.json,named,wide,4,4,38,reading,94779
micro,named_wide_4.json,named,wide,4,4,38,loading,27978
micro,named_wide_4.json,named,wide,4,4,38,saving,19470
micro,named_wide_4.json,named,wide,4,4,38,writing,282686
micro,named_deep_2.json,named,deep,2,4,17,reading,65943
micro,named_deep_2.json,named,deep,2,4,17,loading,27102
micro,named_deep_2.json,named,deep,2,4,17,saving,13508
micro,named_deep_2.json,named,deep,2,4,17,writing,205365
micro,list_deep_64.json,list,deep,64,4,133,reading,203623
micro,list_deep_64.json,list,deep,64,4,133,loading,76859
micro,list_deep_64.json,list,deep,64,4,133,saving,121794
micro,list_deep_64.json,list,deep,64,4,133,writing,1091490
micro,named_wide_256.json,named,wide,256,4,2536,reading,3808709
micro,named_wide_256.json,named,wide,256,4,2536,loading,98393
micro,named_wide_256.json,named,wide,256,4,2536,saving,228630
micro,named_wide_256.json,named,wide,256,4,2536,writing,9505176
micro,list_deep_2.json,list,deep,2,4,9,reading,41794
micro,list_deep_2.json,list,deep,2,4,9,loading,51291
micro,list_deep_2.json,list,deep,2,4,9,saving,11865
micro,list_deep_2.json,list,deep,2,4,9,writing,174637
micro,list_wide_256.json,list,wide,256,4,1282,reading,1675412
micro,list_wide_256.json,list,wide,256,4,1282,loading,115996
micro,list_wide_256.json,list,wide,256,4,1282,saving,82386
micro,list_wide_256.json,list,wide,256,4,1282,writing,3193195
micro,named_wide_8.json,named,wide,8,4,74,reading,998865
micro,named_wide_8.json,named,wide,8,4,74,loading,32916
micro,named_wide_8.json,named,wide,8,4,74,saving,13601
micro,named_wide_8.json,named,wide,8,4,74,writing,465100
micro,named_wide_1.json,named,wide,1,5,11,reading,57454
micro,named_wide_1.json,named,wide,1,5,11,loading,26293
micro,named_wide_1.json,named,wide,1,5,11,saving,14740
micro,named_wide_1.json,named,wide,1,5,11,writing,180321
micro,list_wide_4.json,list,wide,4,5,22,reading,57327
micro,list_wide_4.json,list,wide,4,5,22,loading,56499
micro,list_wide_4.json,list,wide,4,5,22,saving,15419
micro,list_wide_4.json,list,wide,4,5,22,writing,209235
micro,named_deep_32.json,named,deep,32,5,203,reading,1253660
micro,named_deep_32.json,named,deep,32,5,203,loading,46275
micro,named_deep_32.json,named,deep,32,5,203,saving,57743
micro,named_deep_32.json,named,deep,32,5,203,writing,1308573
micro,named_wide_256.json,named,wide,256,5,2536,reading,3546061
micro,named_wide_256.json,named,wide,256,5,2536,loading,98855
micro,named_wide_256.json,named,wide,256,5,2536,saving,173963
micro,named_wide_256.json,named,wide,256,5,2536,writing,9140071
micro,list_wide_64.json,list,wide,64,5,322,reading,455163
micro,list_wide_64.json,list,wide,64,5,322,loading,71367
micro,list_wide_64.json,list,wide,64,5,322,saving,28636
micro,list_wide_64.json,list,wide,64,5,322,writing,893739
micro,list_wide_1.json,list,wide,1,5,7,reading,204124
micro,list_wide_1.json,list,wide,1,5,7,loading,49286
micro,list_wide_1.json,list,wide,1,5,7,saving,26542
micro,list_wide_1.json,list,wide,1,5,7,writing,196489
micro,list_deep_4.json,list,deep,4,5,13,reading,43841
micro,list_deep_4.json,list,deep,4,5,13,loading,50555
micro,list_deep_4.json,list,deep,4,5,13,saving,17200
micro,list_deep_4.json,list,deep,4,5,13,writing,214372
micro,list_deep_8.json,list,deep,8,5,21,reading,947659
micro,list_deep_8.json,list,deep,8,5,21,loading,55726
micro,list_deep_8.json,list,deep,8,5,21,saving,14910
micro,list_deep_8.json,list,deep,8,5,21,writing,235617
micro,list_wide_2.json,list,wide,2,5,12,reading,898785
micro,list_wide_2.json,list,wide,2,5,12,loading,41064
micro,list_wide_2.json,list,wide,2,5,12,saving,16737
micro,list_wide_2.json,list,wide,2,5,12,writing,205954
micro,named_deep_16.json,named,deep,16,5,101,reading,1012913
micro,named_deep_16.json,named,deep,16,5,101,loading,36322
micro,named_deep_16.json,named,deep,16,5,101,saving,41450
micro,named_deep_16.json,named,deep,16,5,101,writing,790120
micro,named_wide_2.json,named,wide,2,5,20,reading,65031
micro,named_wide_2.json,named,wide,2,5,20,loading,26351
micro,named_wide_2.json,named,wide,2,5,20,saving,13169
micro,named_wide_2.json,named,wide,2,5,20,writing,212404
micro,named_deep_1.json,named,deep,1,5,11,reading,898712
micro,named_deep_1.json,named,deep,1,5,11,loading,27520
micro,named_deep_1.json,named,deep,1,5,11,saving,9129
micro,named_deep_1.json,named,deep,1,5,11,writing,186493
micro,list_deep_16.json,list,deep,16,5,37,reading,952132
micro,list_deep_16.json,list,deep,16,5,37,loading,58074
micro,list_deep_16.json,list,deep,16,5,37,saving,20484
micro,list_deep_16.json,list,deep,16,5,37,writing,346214
micro,list_wide_16.json,list,wide,16,5,82,reading,1021949
micro,list_wide_16.json,list,wide,16,5,82,loading,73516
micro,list_wide_16.json,list,wide,16,5,82,saving,20785
micro,list_wide_16.json,list,wide,16,5,82,writing,358575
micro,named_deep_2.json,named,deep,2,5,17,reading,68345
micro,named_deep_2.json,named,deep,2,5,17,loading,28217
micro,named_deep_2.json,named,deep,2,5,17,saving,13973
micro,named_deep_2.json,named,deep,2,5,17,writing,212096
micro,list_wide_128.json,list,wide,128,5,642,reading,886971
micro,list_wide_128.json,list,wide,128,5,642,loading,87880
micro,list_wide_128.json,list,wide,128,5,642,saving,53891
micro,list_wide_128.json,list,wide,128,5,642,writing,1667969
micro,named_wide_16.json,named,wide,16,5,146,reading,1224159
micro,named_wide_16.json,named,wide,16,5,146,loading,51852
micro,named_wide_16.json,named,wide,16,5,146,saving,33994
micro,named_wide_16.json,named,wide,16,5,146,writing,703647
micro,named_wide_32.json,named,wide,32,5,296,reading,1358657
micro,named_wide_32.json,named,wide,32,5,296,loading,40331
micro,named_wide_32.json,named,wide,32,5,296,saving,43528
micro,named_wide_32.json,named,wide,32,5,296,writing,1201178
micro,list_deep_32.json,list,deep,32,5,69,reading,1001400
micro,list_deep_32.json,list,deep,32,5,69,loading,74367
micro,list_deep_32.json,list,deep,32,5,69,saving,41712
micro,list_deep_32.json,list,deep,32,5,69,writing,567862
micro,list_deep_2.json,list,deep,2,5,9,reading,36650
micro,list_deep_2.json,list,deep,2,5,9,loading,51204
micro,list_deep_2.json,list,deep,2,5,9,saving,13246
micro,list_deep_2.json,list,deep,2,5,9,writing,201162
micro,named_deep_4.json,named,deep,4,5,29,reading,933573
micro,named_deep_4.json,named,deep,4,5,29,loading,29097
micro,named_deep_4.json,named,deep,4,5,29,saving,17136
micro,named_deep_4.json,named,deep,4,5,29,writing,320176
micro,named_wide_4.json,named,wide,4,5,38,reading,89196
micro,named_wide_4.json,named,wide,4,5,38,loading,26963
micro,named_wide_4.json,named,wide,4,5,38,saving,14986
micro,named_wide_4.json,named,wide,4,5,38,writing,286821
micro,list_wide_32.json,list,wide,32,5,162,reading,441200
micro,list_wide_32.json,list,wide,32,5,162,loading,63929
micro,list_wide_32.json,list,wide,32,5,162,saving,39074
micro,list_wide_32.json,list,wide,32,5,162,writing,513959
micro,list_wide_256.json,list,wide,256,5,1282,reading,1659202
micro,list_wide_256.json,list,wide,256,5,1282,loading,115435
micro,list_wide_256.json,list,wide,256,5,1282,saving,86338
micro,list_wide_256.json,list,wide,256,5,1282,writing,3191162
micro,named_wide_8.json,named,wide,8,5,74,reading,366824
micro,named_wide_8.json,named,wide,8,5,74,loading,28596
micro,named_wide_8.json,named,wide,8,5,74,saving,21720
micro,named_wide_8.json,named,wide,8,5,74,writing,437574
micro,named_wide_128.json,named,wide,128,5,1256,reading,1833362
micro,named_wide_128.json,named,wide,128,5,1256,loading,62201
micro,named_wide_128.json,named,wide,128,5,1256,saving,88407
micro,named_wide_128.json,named,wide,128,5,1256,writing,4511360
micro,list_deep_1.json,list,deep,1,5,7,reading,37599
micro,list_deep_1.json,list,deep,1,5,7,loading,48899
micro,list_deep_1.json,list,deep,1,5,7,saving,11784
micro,list_deep_1.json,list,deep,1,5,7,writing,171332
micro,named_wide_64.json,named,wide,64,5,616,reading,855285
micro,named_wide_64.json,named,wide,64,5,616,loading,48387
micro,named_wide_64.json,named,wide,64,5,616,saving,53274
micro,named_wide_64.json,named,wide,64,5,616,writing,2471927
micro,named_deep_8.json,named,deep,8,5,53,reading,918718
micro,named_deep_8.json,named,deep,8,5,53,loading,42519
micro,named_deep_8.json,named,deep,8,5,53,saving,30520
micro,named_deep_8.json,named,deep,8,5,53,writing,496795
micro,list_wide_8.json,list,wide,8,5,42,reading,78586
micro,list_wide_8.json,list,wide,8,5,42,loading,51947
micro,list_wide_8.json,list,wide,8,5,42,saving,15253
micro,list_wide_8.json,list,wide,8,5,42,writing,237280
micro,named_deep_64.json,named,deep,64,5,427,reading,1622892
micro,named_deep_64.json,named,deep,64,5,427,loading,72982
micro,named_deep_64.json,named,deep,64,5,427,saving,93949
micro,named_deep_64.json,named,deep,64,5,427,writing,2403554
micro,list_deep_64.json,list,deep,64,5,133,reading,221613
micro,list_deep_64.json,list,deep,64,5,133,loading,88564
micro,list_deep_64.json,list,deep,64,5,133,saving,40690
micro,list_deep_64.json,list,deep,64,5,133,writing,853160
micro,list_wide_2.json,list,wide,2,6,12,reading,263730
micro,list_wide_2.json,list,wide,2,6,12,loading,41609
micro,list_wide_2.json,list,wide,2,6,12,saving,14975
micro,list_wide_2.json,list,wide,2,6,12,writing,189414
micro,list_wide_8.json,list,wide,8,6,42,reading,78309
micro,list_wide_8.json,list,wide,8,6,42,loading,50285
micro,list_wide_8.json,list,wide,8,6,42,saving,15948
micro,list_wide_8.json,list,wide,8,6,42,writing,219249
micro,list_wide_256.json,list,wide,256,6,1282,reading,1676360
micro,list_wide_256.json,list,wide,256,6,1282,loading,110070
micro,list_wide_256.json,list,wide,256,6,1282,saving,77266
micro,list_wide_256.json,list,wide,256,6,1282,writing,3180425
micro,list_deep_64.json,list,deep,64,6,133,reading,221459
micro,list_deep_64.json,list,deep,64,6,133,loading,85275
micro,list_deep_64.json,list,deep,64,6,133,saving,95806
micro,list_deep_64.json,list,deep,64,6,133,writing,840142
micro,named_wide_1.json,named,wide,1,6,11,reading,54984
micro,named_wide_1.json,named,wide,1,6,11,loading,24813
micro,named_wide_1.json,named,wide,1,6,11,saving,13034
micro,named_wide_1.json,named,wide,1,6,11,writing,204116
micro,named_deep_4.json,named,deep,4,6,29,reading,904335
micro,named_deep_4.json,named,deep,4,6,29,loading,31905
micro,named_deep_4.json,named,deep,4,6,29,saving,19360
micro,named_deep_4.json,named,deep,4,6,29,writing,278251
micro,list_deep_2.json,list,deep,2,6,9,reading,36657
micro,list_deep_2.json,list,deep,2,6,9,loading,49398
micro,list_deep_2.json,list,deep,2,6,9,saving,13810
micro,list_deep_2.json,list,deep,2,6,9,writing,199076
micro,list_wide_128.json,list,wide,128,6,642,reading,823867
micro,list_wide_128.json,list,wide,128,6,642,loading,114960
micro,list_wide_128.json,list,wide,128,6,642,saving,68837
micro,list_wide_128.json,list,wide,128,6,642,writing,1633495
micro,named_deep_2.json,named,deep,2,6,17,reading,64528
micro,named_deep_2.json,named,deep,2,6,17,loading,26447
micro,named_deep_2.json,named,deep,2,6,17,saving,11926
micro,named_deep_2.json,named,deep,2,6,17,writing,242747
micro,list_wide_4.json,list,wide,4,6,22,reading,52494
micro,list_wide_4.json,list,wide,4,6,22,loading,50837
micro,list_wide_4.json,list,wide,4,6,22,saving,13424
micro,list_wide_4.json,list,wide,4,6,22,writing,161475
micro,list_deep_16.json,list,deep,16,6,37,reading,264641
micro,list_deep_16.json,list,deep,16,6,37,loading,72157
micro,list_deep_16.json,list,deep,16,6,37,saving,29278
micro,list_deep_16.json,list,deep,16,6,37,writing,336463
micro,named_wide_256.json,named,wide,256,6,2536,reading,3396651
micro,named_wide_256.json,named,wide,256,6,2536,loading,93297
micro,named_wide_256.json,named,wide,256,6,2536,saving,198960
micro,named_wide_256.json,named,wide,256,6,2536,writing,8409092
micro,named_wide_64.json,named,wide,64,6,616,reading,836746
micro,named_wide_64.json,named,wide,64,6,616,loading,46966
micro,named_wide_64.json,named,wide,64,6,616,saving,59007
micro,named_wide_64.json,named,wide,64,6,616,writing,2368758
micro,named_deep_1.json,named,deep,1,6,11,reading,919289
micro,named_deep_1.json,named,deep,1,6,11,loading,28651
micro,named_deep_1.json,named,deep,1,6,11,saving,12118
micro,named_deep_1.json,named,deep,1,6,11,writing,170536
micro,named_wide_4.json,named,wide,4,6,38,reading,113728
micro,named_wide_4.json,named,wide,4,6,38,loading,28078
micro,named_wide_4.json,named,wide,4,6,38,saving,15314
micro,named_wide_4.json,named,wide,4,6,38,writing,331013
micro,named_deep_8.json,named,deep,8,6,53,reading,1047200
micro,named_deep_8.json,named,deep,8,6,53,loading,31433
micro,named_deep_8.json,named,deep,8,6,53,saving,22877
micro,named_deep_8.json,named,deep,8,6,53,writing,422453
micro,list_deep_4.json,list,deep,4,6,13,reading,42092
micro,list_deep_4.json,list,deep,4,6,13,loading,47743
micro,list_deep_4.json,list,deep,4,6,13,saving,16898
micro,list_deep_4.json,list,deep,4,6,13,writing,239192
micro,list_deep_1.json,list,deep,1,6,7,reading,34858
micro,list_deep_1.json,list,deep,1,6,7,loading,48125
micro,list_deep_1.json,list,deep,1,6,7,saving,11080
micro,list_deep_1.json,list,deep,1,6,7,writing,158710
micro,named_deep_64.json,named,deep,64,6,427,reading,1514311
micro,named_deep_64.json,named,deep,64,6,427,loading,72090
micro,named_deep_64.json,named,deep,64,6,427,saving,90645
micro,named_deep_64.json,named,deep,64,6,427,writing,2233270
micro,named_wide_2.json,named,wide,2,6,20,reading,69359
micro,named_wide_2.json,named,wide,2,6,20,loading,27739
micro,named_wide_2.json,named,wide,2,6,20,saving,11164
micro,named_wide_2.json,named,wide,2,6,20,writing,254356
micro,list_wide_64.json,list,wide,64,6,322,reading,450743
micro,list_wide_64.json,list,wide,64,6,322,loading,71853
micro,list_wide_64.json,list,wide,64,6,322,saving,34985
micro,list_wide_64.json,list,wide,64,6,322,writing,1013963
micro,list_wide_16.json,list,wide,16,6,82,reading,987474
micro,list_wide_16.json,list,wide,16,6,82,loading,71577
micro,list_wide_16.json,list,wide,16,6,82,saving,18767
micro,list_wide_16.json,list,wide,16,6,82,writing,356977
micro,list_deep_32.json,list,deep,32,6,69,reading,1014985
micro,list_deep_32.json,list,deep,32,6,69,loading,66886
micro,list_deep_32.json,list,deep,32,6,69,saving,40977
micro,list_deep_32.json,list,deep,32,6,69,writing,564384
micro,named_wide_128.json,named,wide,128,6,1256,reading,2722247
micro,named_wide_128.json,named,wide,128,6,1256,loading,69279
micro,named_wide_128.json,named,wide,128,6,1256,saving,104210
micro,named_wide_128.json,named,wide,128,6,1256,writing,4921861
micro,list_wide_32.json,list,wide,32,6,162,reading,1165590
micro,list_wide_32.json,list,wide,32,6,162,loading,82407
micro,list_wide_32.json,list,wide,32,6,162,saving,30160
micro,list_wide_32.json,list,wide,32,6,162,writing,557356
micro,named_wide_8.json,named,wide,8,6,74,reading,976738
micro,named_wide_8.json,named,wide,8,6,74,loading,41243
micro,named_wide_8.json,named,wide,8,6,74,saving,14239
micro,named_wide_8.json,named,wide,8,6,74,writing,417618
micro,named_deep_16.json,named,deep,16,6,101,reading,1059246
micro,named_deep_16.json,named,deep,16,6,101,loading,35369
micro,named_deep_16.json,named,deep,16,6,101,saving,29822
micro,named_deep_16.json,named,deep,16,6,101,writing,713398
micro,named_deep_32.json,named,deep,32,6,203,reading,1221264
micro,named_deep_32.json,named,deep,32,6,203,loading,59962
micro,named_deep_32.json,named,deep,32,6,203,saving,49450
micro,named_deep_32.json,named,deep,32,6,203,writing,1261245
micro,list_wide_1.json,list,wide,1,6,7,reading,923944
micro,list_wide_1.json,list,wide,1,6,7,loading,48684
micro,list_wide_1.json,list,wide,1,6,7,saving,13487
micro,list_wide_1.json,list,wide,1,6,7,writing,171649
micro,named_wide_16.json,named,wide,16,6,146,reading,449595
micro,named_wide_16.json,named,wide,16,6,146,loading,39854
micro,named_wide_16.json,named,wide,16,6,146,saving,32872
micro,named_wide_16.json,named,wide,16,6,146,writing,765115
micro,list_deep_8.json,list,deep,8,6,21,reading,904468
micro,list_deep_8.json,list,deep,8,6,21,loading,88113
micro,list_deep_8.json,list,deep,8,6,21,saving,16557
micro,list_deep_8.json,list,deep,8,6,21,writing,260247
micro,named_wide_32.json,named,wide,32,6,296,reading,1465877
micro,named_wide_32.json,named,wide,32,6,296,loading,40661
micro,named_wide_32.json,named,wide,32,6,296,saving,44359
micro,named_wide_32.json,named,wide,32,6,296,writing,1370396
micro,named_wide_1.json,named,wide,1,7,11,reading,74735
micro,named_wide_1.json,named,wide,1,7,11,loading,33357
micro,named_wide_1.json,named,wide,1,7,11,saving,9781
micro,named_wide_1.json,named,wide,1,7,11,writing,177968
micro,named_deep_64.json,named,deep,64,7,427,reading,1607611
micro,named_deep_64.json,named,deep,64,7,427,loading,67746
micro,named_deep_64.json,named,deep,64,7,427,saving,107962
micro,named_deep_64.json,named,deep,64,7,427,writing,2611969
micro,list_wide_64.json,list,wide,64,7,322,reading,416710
micro,list_wide_64.json,list,wide,64,7,322,loading,68763
micro,list_wide_64.json,list,wide,64,7,322,saving,40307
micro,list_wide_64.json,list,wide,64,7,322,writing,936003
micro,named_wide_128.json,named,wide,128,7,1256,reading,1900033
micro,named_wide_128.json,named,wide,128,7,1256,loading,97670
micro,named_wide_128.json,named,wide,128,7,1256,saving,80318
micro,named_wide_128.json,named,wide,128,7,1256,writing,4621270
micro,list_wide_128.json,list,wide,128,7,642,reading,836875
micro,list_wide_128.json,list,wide,128,7,642,loading,86744
micro,list_wide_128.json,list,wide,128,7,642,saving,49606
micro,list_wide_128.json,list,wide,128,7,642,writing,1772345
micro,named_deep_16.json,named,deep,16,7,101,reading,1042435
micro,named_deep_16.json,named,deep,16,7,101,loading,50281
micro,named_deep_16.json,named,deep,16,7,101,saving,35509
micro,named_deep_16.json,named,deep,16,7,101,writing,751662
micro,named_deep_1.json,named,deep,1,7,11,reading,900226
micro,named_deep_1.json,named,deep,1,7,11,loading,28346
micro,named_deep_1.json,named,deep,1,7,11,saving,16486
micro,named_deep_1.json,named,deep,1,7,11,writing,187543
micro,named_wide_256.json,named,wide,256,7,2536,reading,3443324
micro,named_wide_256.json,named,wide,256,7,2536,loading,98433
micro,named_wide_256.json,named,wide,256,7,2536,saving,164305
micro,named_wide_256.json,named,wide,256,7,2536,writing,8298224
micro,list_wide_256.json,list,wide,256,7,1282,reading,1691962
micro,list_wide_256.json,list,wide,256,7,1282,loading,116640
micro,list_wide_256.json,list,wide,256,7,1282,saving,84734
micro,list_wide_256.json,list,wide,256,7,1282,writing,3429469
micro,list_deep_32.json,list,deep,32,7,69,reading,1003559
micro,list_deep_32.json,list,deep,32,7,69,loading,81332
micro,list_deep_32.json,list,deep,32,7,69,saving,34275
micro,list_deep_32.json,list,deep,32,7,69,writing,515246
micro,list_wide_4.json,list,wide,4,7,22,reading,55845
micro,list_wide_4.json,list,wide,4,7,22,loading,50062
micro,list_wide_4.json,list,wide,4,7,22,saving,25123
micro,list_wide_4.json,list,wide,4,7,22,writing,272442
micro,list_deep_2.json,list,deep,2,7,9,reading,40283
micro,list_deep_2.json,list,deep,2,7,9,loading,49476
micro,list_deep_2.json,list,deep,2,7,9,saving,15093
micro,list_deep_2.json,list,deep,2,7,9,writing,239170
micro,list_wide_2.json,list,wide,2,7,12,reading,934669
micro,list_wide_2.json,list,wide,2,7,12,loading,49477
micro,list_wide_2.json,list,wide,2,7,12,saving,14919
micro,list_wide_2.json,list,wide,2,7,12,writing,181824
micro,named_wide_16.json,named,wide,16,7,146,reading,1073073
micro,named_wide_16.json,named,wide,16,7,146,loading,38303
micro,named_wide_16.json,named,wide,16,7,146,saving,42209
micro,named_wide_16.json,named,wide,16,7,146,writing,832370
micro,named_wide_32.json,named,wide,32,7,296,reading,429413
micro,named_wide_32.json,named,wide,32,7,296,loading,35356
micro,named_wide_32.json,named,wide,32,7,296,saving,37787
micro,named_wide_32.json,named,wide,32,7,296,writing,1293973
micro,list_wide_32.json,list,wide,32,7,162,reading,1126030
micro,list_wide_32.json,list,wide,32,7,162,loading,62896
micro,list_wide_32.json,list,wide,32,7,162,saving,31333
micro,list_wide_32.json,list,wide,32,7,162,writing,566140
micro,named_deep_32.json,named,deep,32,7,203,reading,1296943
micro,named_deep_32.json,named,deep,32,7,203,loading,47519
micro,named_deep_32.json,named,deep,32,7,203,saving,49370
micro,named_deep_32.json,named,deep,32,7,203,writing,1167817
micro,named_wide_2.json,named,wide,2,7,20,reading,79271
micro,named_wide_2.json,named,wide,2,7,20,loading,36912
micro,named_wide_2.json,named,wide,2,7,20,saving,15977
micro,named_wide_2.json,named,wide,2,7,20,writing,220869
micro,named_deep_4.json,named,deep,4,7,29,reading,927137
micro,named_deep_4.json,named,deep,4,7,29,loading,27308
micro,named_deep_4.json,named,deep,4,7,29,saving,22097
micro,named_deep_4.json,named,deep,4,7,29,writing,332188
micro,list_deep_8.json,list,deep,8,7,21,reading,54734
micro,list_deep_8.json,list,deep,8,7,21,loading,52051
micro,list_deep_8.json,list,deep,8,7,21,saving,16498
micro,list_deep_8.json,list,deep,8,7,21,writing,297695
micro,named_wide_4.json,named,wide,4,7,38,reading,96066
micro,named_wide_4.json,named,wide,4,7,38,loading,28974
micro,named_wide_4.json,named,wide,4,7,38,saving,11253
micro,named_wide_4.json,named,wide,4,7,38,writing,291243
micro,list_deep_64.json,list,deep,64,7,133,reading,219317
micro,list_deep_64.json,list,deep,64,7,133,loading,76767
micro,list_deep_64.json,list,deep,64,7,133,saving,45617
micro,list_deep_64.json,list,deep,64,7,133,writing,891173
micro,named_wide_64.json,named,wide,64,7,616,reading,886063
micro,named_wide_64.json,named,wide,64,7,616,loading,50398
micro,named_wide_64.json,named,wide,64,7,616,saving,64424
micro,named_wide_64.json,named,wide,64,7,616,writing,2906888
micro,named_deep_8.json,named,deep,8,7,53,reading,959949
micro,named_deep_8.json,named,deep,8,7,53,loading,33473
micro,named_deep_8.json,named,deep,8,7,53,saving,23888
micro,named_deep_8.json,named,deep,8,7,53,writing,467274
micro,list_wide_1.json,list,wide,1,7,7,reading,902024
micro,list_wide_1.json,list,wide,1,7,7,loading,52187
micro,list_wide_1.json,list,wide,1,7,7,saving,12404
micro,list_wide_1.json,list,wide,1,7,7,writing,185092
micro,list_deep_16.json,list,deep,16,7,37,reading,990825
micro,list_deep_16.json,list,deep,16,7,37,loading,88021
micro,list_deep_16.json,list,deep,16,7,37,saving,31372
micro,list_deep_16.json,list,deep,16,7,37,writing,331683
micro,list_wide_16.json,list,wide,16,7,82,reading,991891
micro,list_wide_16.json,list,wide,16,7,82,loading,58488
micro,list_wide_16.json,list,wide,16,7,82,saving,17456
micro,list_wide_16.json,list,wide,16,7,82,writing,339783
micro,named_wide_8.json,named,wide,8,7,74,reading,1030314
micro,named_wide_8.json,named,wide,8,7,74,loading,31013
micro,named_wide_8.json,named,wide,8,7,74,saving,13054
micro,named_wide_8.json,named,wide,8,7,74,writing,501966
micro,list_deep_4.json,list,deep,4,7,13,reading,45988
micro,list_deep_4.json,list,deep,4,7,13,loading,50790
micro,list_deep_4.json,list,deep,4,7,13,saving,14353
micro,list_deep_4.json,list,deep,4,7,13,writing,211463
micro,list_deep_1.json,list,deep,1,7,7,reading,37749
micro,list_deep_1.json,list,deep,1,7,7,loading,48127
micro,list_deep_1.json,list,deep,1,7,7,saving,15401
micro,list_deep_1.json,list,deep,1,7,7,writing,172937
micro,list_wide_8.json,list,wide,8,7,42,reading,78785
micro,list_wide_8.json,list,wide,8,7,42,loading,50352
micro,list_wide_8.json,list,wide,8,7,42,saving,15966
micro,list_wide_8.json,list,wide,8,7,42,writing,261147
micro,named_deep_2.json,named,deep,2,7,17,reading,65844
micro,named_deep_2.json,named,deep,2,7,17,loading,27581
micro,named_deep_2.json,named,deep,2,7,17,saving,16654
micro,named_deep_2.json,named,deep,2,7,17,writing,239301
micro,named_wide_1.json,named,wide,1,8,11,reading,54789
micro,named_wide_1.json,named,wide,1,8,11,loading,28047
micro,named_wide_1.json,named,wide,1,8,11,saving,13349
micro,named_wide_1.json,named,wide,1,8,11,writing,198833
micro,list_deep_32.json,list,deep,32,8,69,reading,119061
micro,list_deep_32.json,list,deep,32,8,69,loading,62704
micro,list_deep_32.json,list,deep,32,8,69,saving,45711
micro,list_deep_32.json,list,deep,32,8,69,writing,486053
micro,list_wide_64.json,list,wide,64,8,322,reading,445480
micro,list_wide_64.json,list,wide,64,8,322,loading,83213
micro,list_wide_64.json,list,wide,64,8,322,saving,36081
micro,list_wide_64.json,list,wide,64,8,322,writing,935478
micro,list_deep_8.json,list,deep,8,8,21,reading,57391
micro,list_deep_8.json,list,deep,8,8,21,loading,55423
micro,list_deep_8.json,list,deep,8,8,21,saving,17656
micro,list_deep_8.json,list,deep,8,8,21,writing,309305
micro,named_wide_128.json,named,wide,128,8,1256,reading,1684410
micro,named_wide_128.json,named,wide,128,8,1256,loading,62953
micro,named_wide_128.json,named,wide,128,8,1256,saving,108680
micro,named_wide_128.json,named,wide,128,8,1256,writing,4945117
micro,named_deep_64.json,named,deep,64,8,427,reading,630857
micro,named_deep_64.json,named,deep,64,8,427,loading,62804
micro,named_deep_64.json,named,deep,64,8,427,saving,108840
micro,named_deep_64.json,named,deep,64,8,427,writing,2647438
micro,named_deep_1.json,named,deep,1,8,11,reading,54633
micro,named_deep_1.json,named,deep,1,8,11,loading,25934
micro,named_deep_1.json,named,deep,1,8,11,saving,18817
micro,named_deep_1.json,named,deep,1,8,11,writing,174474
micro,list_wide_1.json,list,wide,1,8,7,reading,35401
micro,list_wide_1.json,list,wide,1,8,7,loading,50976
micro,list_wide_1.json,list,wide,1,8,7,saving,13070
micro,list_wide_1.json,list,wide,1,8,7,writing,178609
micro,named_deep_32.json,named,deep,32,8,203,reading,314618
micro,named_deep_32.json,named,deep,32,8,203,loading,43706
micro,named_deep_32.json,named,deep,32,8,203,saving,61762
micro,named_deep_32.json,named,deep,32,8,203,writing,1544289
micro,list_deep_16.json,list,deep,16,8,37,reading,78957
micro,list_deep_16.json,list,deep,16,8,37,loading,59534
micro,list_deep_16.json,list,deep,16,8,37,saving,26352
micro,list_deep_16.json,list,deep,16,8,37,writing,375087
micro,named_deep_2.json,named,deep,2,8,17,reading,65451
micro,named_deep_2.json,named,deep,2,8,17,loading,26317
micro,named_deep_2.json,named,deep,2,8,17,saving,12563
micro,named_deep_2.json,named,deep,2,8,17,writing,227562
micro,list_wide_256.json,list,wide,256,8,1282,reading,1665683
micro,list_wide_256.json,list,wide,256,8,1282,loading,170125
micro,list_wide_256.json,list,wide,256,8,1282,saving,81824
micro,list_wide_256.json,list,wide,256,8,1282,writing,3521643
micro,named_wide_256.json,named,wide,256,8,2536,reading,3450649
micro,named_wide_256.json,named,wide,256,8,2536,loading,96426
micro,named_wide_256.json,named,wide,256,8,2536,saving,155515
micro,named_wide_256.json,named,wide,256,8,2536,writing,9188004
micro,list_wide_128.json,list,wide,128,8,642,reading,887635
micro,list_wide_128.json,list,wide,128,8,642,loading,107601
micro,list_wide_128.json,list,wide,128,8,642,saving,46652
micro,list_wide_128.json,list,wide,128,8,642,writing,1556220
