source,file,run,size,activity,ns
synthetic,object_null.json,3,95,reading,173789
synthetic,object_null.json,3,95,loading,39383
synthetic,object_null.json,3,95,saving,15541
synthetic,object_null.json,3,95,writing,338753
gh,gh_events.json,3,54778,reading,72839363
gh,gh_events.json,3,54778,loading,927786
gh,gh_events.json,3,54778,saving,693031
gh,gh_events.json,3,54778,writing,43794173
json.org,json_eg5.json,3,873,reading,1188360
json.org,json_eg5.json,3,873,loading,94505
json.org,json_eg5.json,3,873,saving,49167
json.org,json_eg5.json,3,873,writing,1756803
doi,doi_10.1000_1.json,3,369,reading,782743
doi,doi_10.1000_1.json,3,369,loading,106987
doi,doi_10.1000_1.json,3,369,saving,38330
doi,doi_10.1000_1.json,3,369,writing,1055727
fda,tobacco10.json,3,6567,reading,9679051
fda,tobacco10.json,3,6567,loading,289233
fda,tobacco10.json,3,6567,saving,115372
fda,tobacco10.json,3,6567,writing,4870265
gh,gh_emoji.json,3,173641,reading,223641316
gh,gh_emoji.json,3,173641,loading,1374183
gh,gh_emoji.json,3,173641,saving,1746609
gh,gh_emoji.json,3,173641,writing,79398066
penguin,rust.json,3,161726,reading,219568900
penguin,rust.json,3,161726,loading,841970
penguin,rust.json,3,161726,saving,682377
penguin,rust.json,3,161726,writing,37655402
ncdc,ncdc_zips.json,3,2851,reading,3874219
ncdc,ncdc_zips.json,3,2851,loading,164696
ncdc,ncdc_zips.json,3,2851,saving,99493
ncdc,ncdc_zips.json,3,2851,writing,6339680
penn,historic-20181028.json,3,1468638,reading,1933526426
penn,historic-20181028.json,3,1468638,loading,37158729
penn,historic-20181028.json,3,1468638,saving,23343808
penn,historic-20181028.json,3,1468638,writing,1577111379
fda,event100.json,3,2945177,reading,3825155522
fda,event100.json,3,2945177,loading,51625815
fda,event100.json,3,2945177,saving,26803911
fda,event100.json,3,2945177,writing,1899203502
gh,mgree_repos.json,3,159905,reading,213960370
gh,mgree_repos.json,3,159905,loading,2375335
gh,mgree_repos.json,3,159905,saving,1753642
gh,mgree_repos.json,3,159905,writing,119845311
json.org,json_eg3.json,3,602,reading,805573
json.org,json_eg3.json,3,602,loading,48549
json.org,json_eg3.json,3,602,saving,29708
json.org,json_eg3.json,3,602,writing,1036768
gh,gh_licenses.json,3,2507,reading,3372622
gh,gh_licenses.json,3,2507,loading,105950
gh,gh_licenses.json,3,2507,saving,68118
gh,gh_licenses.json,3,2507,writing,3230423
ncdc,ncdc_datatypes.json,3,4013,reading,5311721
ncdc,ncdc_datatypes.json,3,4013,loading,170069
ncdc,ncdc_datatypes.json,3,4013,saving,110214
ncdc,ncdc_datatypes.json,3,4013,writing,6602368
ncdc,ncdc_ewr_station.json,3,191,reading,303259
ncdc,ncdc_ewr_station.json,3,191,loading,43980
ncdc,ncdc_ewr_station.json,3,191,saving,21262
ncdc,ncdc_ewr_station.json,3,191,writing,600733
gh,gh_apache2.json,3,12591,reading,17583216
gh,gh_apache2.json,3,12591,loading,80323
gh,gh_apache2.json,3,12591,saving,49754
gh,gh_apache2.json,3,12591,writing,3550000
rv,agni.json,3,89267,reading,117497442
rv,agni.json,3,89267,loading,2326405
rv,agni.json,3,89267,saving,1634246
rv,agni.json,3,89267,writing,124691679
json.org,json_eg4.json,3,3468,reading,4598405
json.org,json_eg4.json,3,3468,loading,123881
json.org,json_eg4.json,3,3468,saving,91013
json.org,json_eg4.json,3,3468,writing,3485111
gh,gh_gpl3.json,3,36979,reading,50080402
gh,gh_gpl3.json,3,36979,loading,78523
gh,gh_gpl3.json,3,36979,saving,70001
gh,gh_gpl3.json,3,36979,writing,8700527
ncdc,ncdc_datasets.json,3,1625,reading,2150727
ncdc,ncdc_datasets.json,3,1625,loading,116298
ncdc,ncdc_datasets.json,3,1625,saving,71668
ncdc,ncdc_datasets.json,3,1625,writing,3590859
gh,ffs_issues.json,3,38158,reading,51122749
gh,ffs_issues.json,3,38158,loading,780981
gh,ffs_issues.json,3,38158,saving,455098
gh,ffs_issues.json,3,38158,writing,32173589
ncdc,ncdc_datacategories.json,3,1075,reading,1518778
ncdc,ncdc_datacategories.json,3,1075,loading,115801
ncdc,ncdc_datacategories.json,3,1075,saving,70809
ncdc,ncdc_datacategories.json,3,1075,writing,2929903
gh,gh_mgree_events.json,4,168832,reading,223531792
gh,gh_mgree_events.json,4,168832,loading,2529333
gh,gh_mgree_events.json,4,168832,saving,2322299
gh,gh_mgree_events.json,4,168832,writing,139979998
json.org,json_eg4.json,4,3468,reading,4594067
json.org,json_eg4.json,4,3468,loading,139040
json.org,json_eg4.json,4,3468,saving,90854
json.org,json_eg4.json,4,3468,writing,3637720
gh,gh_gpl3.json,4,36979,reading,50324596
gh,gh_gpl3.json,4,36979,loading,100558
gh,gh_gpl3.json,4,36979,saving,68830
gh,gh_gpl3.json,4,36979,writing,9219226
ncdc,ncdc_07030_stations.json,4,1476,reading,1972942
ncdc,ncdc_07030_stations.json,4,1476,loading,116352
ncdc,ncdc_07030_stations.json,4,1476,saving,71162
ncdc,ncdc_07030_stations.json,4,1476,writing,3232584
gh,mgree_repos.json,4,159905,reading,211818653
gh,mgree_repos.json,4,159905,loading,2119816
gh,mgree_repos.json,4,159905,saving,1878949
gh,mgree_repos.json,4,159905,writing,119483534
ncdc,ncdc_stations_big.json,4,200908,reading,265605938
ncdc,ncdc_stations_big.json,4,200908,loading,7531547
ncdc,ncdc_stations_big.json,4,200908,saving,4699845
ncdc,ncdc_stations_big.json,4,200908,writing,372433834
synthetic,obj_rename.json,4,69,reading,128458
synthetic,obj_rename.json,4,69,loading,32466
synthetic,obj_rename.json,4,69,saving,13610
synthetic,obj_rename.json,4,69,writing,361093
ncdc,ncdc_zips.json,4,2851,reading,4047235
ncdc,ncdc_zips.json,4,2851,loading,164733
ncdc,ncdc_zips.json,4,2851,saving,109325
ncdc,ncdc_zips.json,4,2851,writing,6340227
fda,tobacco10.json,4,6567,reading,8572620
fda,tobacco10.json,4,6567,loading,179106
fda,tobacco10.json,4,6567,saving,98878
fda,tobacco10.json,4,6567,writing,4735847
doi,doi_smoosh.json,4,537,reading,720395
doi,doi_smoosh.json,4,537,loading,82865
doi,doi_smoosh.json,4,537,saving,42290
doi,doi_smoosh.json,4,537,writing,1130707
synthetic,object.json,4,77,reading,149171
synthetic,object.json,4,77,loading,39601
synthetic,object.json,4,77,saving,20468
synthetic,object.json,4,77,writing,326711
rv,animal.json,4,7051,reading,9348355
rv,animal.json,4,7051,loading,248501
rv,animal.json,4,7051,saving,178571
rv,animal.json,4,7051,writing,10939287
penguin,linux.json,4,64401,reading,86916523
penguin,linux.json,4,64401,loading,718734
penguin,linux.json,4,64401,saving,570982
penguin,linux.json,4,64401,writing,35321518
penguin,rust.json,4,161726,reading,212859869
penguin,rust.json,4,161726,loading,883300
penguin,rust.json,4,161726,saving,729220
penguin,rust.json,4,161726,writing,38728118
synthetic,object_null.json,4,95,reading,185862
synthetic,object_null.json,4,95,loading,43017
synthetic,object_null.json,4,95,saving,14015
synthetic,object_null.json,4,95,writing,309170
penn,historic-20181028.json,4,1468638,reading,1940807359
penn,historic-20181028.json,4,1468638,loading,38416276
penn,historic-20181028.json,4,1468638,saving,23547823
penn,historic-20181028.json,4,1468638,writing,1590729259
fda,recall100.json,4,2117776,reading,2770468129
fda,recall100.json,4,2117776,loading,48600487
fda,recall100.json,4,2117776,saving,23077110
fda,recall100.json,4,2117776,writing,2021729328
gh,kmt.json,4,4979,reading,6720891
gh,kmt.json,4,4979,loading,100638
gh,kmt.json,4,4979,saving,95453
gh,kmt.json,4,4979,writing,4272560
gh,ffs.json,4,5089,reading,6523881
gh,ffs.json,4,5089,loading,177778
gh,ffs.json,4,5089,saving,91097
gh,ffs.json,4,5089,writing,4253658
rv,demons.json,4,194,reading,304070
rv,demons.json,4,194,loading,64616
rv,demons.json,4,194,saving,21469
rv,demons.json,4,194,writing,450844
fda,registrationlisting.json,4,3228,reading,4222974
fda,registrationlisting.json,4,3228,loading,117890
fda,registrationlisting.json,4,3228,saving,100002
fda,registrationlisting.json,4,3228,writing,3750782
ncdc,ncdc_gsom_sample.json,4,2867,reading,3827835
ncdc,ncdc_gsom_sample.json,4,2867,loading,158441
ncdc,ncdc_gsom_sample.json,4,2867,saving,100607
ncdc,ncdc_gsom_sample.json,4,2867,writing,5795523
penguin,bsd.json,4,5415,reading,7213939
penguin,bsd.json,4,5415,loading,122594
penguin,bsd.json,4,5415,saving,98986
penguin,bsd.json,4,5415,writing,3822722
synthetic,list2.json,4,25,reading,60499
synthetic,list2.json,4,25,loading,61631
synthetic,list2.json,4,25,saving,21631
synthetic,list2.json,4,25,writing,267504
rv,human_male.json,4,603912,reading,809326896
rv,human_male.json,4,603912,loading,14289615
rv,human_male.json,4,603912,saving,10255308
rv,human_male.json,4,603912,writing,904839678
json.org,json_eg2.json,4,242,reading,377780
json.org,json_eg2.json,4,242,loading,69145
json.org,json_eg2.json,4,242,saving,33143
json.org,json_eg2.json,4,242,writing,729197
fda,recall10.json,4,212061,reading,276117836
fda,recall10.json,4,212061,loading,4899794
fda,recall10.json,4,212061,saving,2849741
fda,recall10.json,4,212061,writing,206043371
gh,mgree.json,4,1331,reading,1795089
gh,mgree.json,4,1331,loading,58888
gh,mgree.json,4,1331,saving,41792
gh,mgree.json,4,1331,writing,1472501
fda,tobacco.json,4,1144,reading,1649262
fda,tobacco.json,4,1144,loading,84254
fda,tobacco.json,4,1144,saving,42587
fda,tobacco.json,4,1144,writing,1144855
ncdc,ncdc_datatypes.json,4,4013,reading,5438566
ncdc,ncdc_datatypes.json,4,4013,loading,163863
ncdc,ncdc_datatypes.json,4,4013,saving,103864
ncdc,ncdc_datatypes.json,4,4013,writing,5989645
json.org,json_eg1.json,4,583,reading,773905
json.org,json_eg1.json,4,583,loading,68577
json.org,json_eg1.json,4,583,saving,32318
json.org,json_eg1.json,4,583,writing,837267
fda,tobacco100.json,4,63634,reading,83623486
fda,tobacco100.json,4,63634,loading,1134178
fda,tobacco100.json,4,63634,saving,649478
fda,tobacco100.json,4,63634,writing,44226383
fda,event100.json,4,2945177,reading,3806857065
fda,event100.json,4,2945177,loading,52457426
fda,event100.json,4,2945177,saving,25863916
fda,event100.json,4,2945177,writing,1880130892
fda,tobacco_products.json,4,2345,reading,3119930
fda,tobacco_products.json,4,2345,loading,111397
fda,tobacco_products.json,4,2345,saving,62616
fda,tobacco_products.json,4,2345,writing,2298072
ncdc,ncdc_datasets.json,4,1625,reading,2191467
ncdc,ncdc_datasets.json,4,1625,loading,129548
ncdc,ncdc_datasets.json,4,1625,saving,71096
ncdc,ncdc_datasets.json,4,1625,writing,3905628
json.org,json_eg5.json,4,873,reading,1188293
json.org,json_eg5.json,4,873,loading,103780
json.org,json_eg5.json,4,873,saving,62170
json.org,json_eg5.json,4,873,writing,1807900
gh,gh_emoji.json,4,173641,reading,230182552
gh,gh_emoji.json,4,173641,loading,1767940
gh,gh_emoji.json,4,173641,saving,1766284
gh,gh_emoji.json,4,173641,writing,83700891
fda,registrationlisting100.json,4,214459,reading,286153457
fda,registrationlisting100.json,4,214459,loading,4296041
fda,registrationlisting100.json,4,214459,saving,3569626
fda,registrationlisting100.json,4,214459,writing,238046314
ncdc,ncdc_locations.json,4,2808,reading,3777208
ncdc,ncdc_locations.json,4,2808,loading,162661
ncdc,ncdc_locations.json,4,2808,saving,115599
ncdc,ncdc_locations.json,4,2808,writing,6801876
gov.uk,bank-holidays.json,4,15124,reading,21287376
gov.uk,bank-holidays.json,4,15124,loading,738891
gov.uk,bank-holidays.json,4,15124,saving,624477
gov.uk,bank-holidays.json,4,15124,writing,34089553
ncdc,ncdc_datacategories.json,4,1075,reading,1580209
ncdc,ncdc_datacategories.json,4,1075,loading,117486
ncdc,ncdc_datacategories.json,4,1075,saving,69118
ncdc,ncdc_datacategories.json,4,1075,writing,2880685
gh,gh_apache2.json,4,12591,reading,17491303
gh,gh_apache2.json,4,12591,loading,83542
gh,gh_apache2.json,4,12591,saving,48905
gh,gh_apache2.json,4,12591,writing,3768152
gh,gh_licenses.json,4,2507,reading,3295176
gh,gh_licenses.json,4,2507,loading,104513
gh,gh_licenses.json,4,2507,saving,59258
gh,gh_licenses.json,4,2507,writing,3178317
fda,recall.json,4,22475,reading,30866405
fda,recall.json,4,22475,loading,581614
fda,recall.json,4,22475,saving,294426
fda,recall.json,4,22475,writing,21047954
gh,ffs_issues.json,4,38158,reading,52198882
gh,ffs_issues.json,4,38158,loading,689046
gh,ffs_issues.json,4,38158,saving,542771
gh,ffs_issues.json,4,38158,writing,34370952
penguin,grisham.json,4,22488,reading,30983415
penguin,grisham.json,4,22488,loading,991264
penguin,grisham.json,4,22488,saving,743321
penguin,grisham.json,4,22488,writing,44903329
fda,recall50.json,4,1049501,reading,1391688458
fda,recall50.json,4,1049501,loading,25087428
fda,recall50.json,4,1049501,saving,11822154
fda,recall50.json,4,1049501,writing,1041094510
gh,gh_events.json,4,54778,reading,74044855
gh,gh_events.json,4,54778,loading,1017766
gh,gh_events.json,4,54778,saving,800056
gh,gh_events.json,4,54778,writing,48371506
penguin,dekeijzer.json,4,446,reading,643044
penguin,dekeijzer.json,4,446,loading,44123
penguin,dekeijzer.json,4,446,saving,32942
penguin,dekeijzer.json,4,446,writing,953584
doi,doi_10.1000_1.json,4,369,reading,517258
doi,doi_10.1000_1.json,4,369,loading,74217
doi,doi_10.1000_1.json,4,369,saving,41649
doi,doi_10.1000_1.json,4,369,writing,1107420
ncdc,ncdc_locationcategories.json,4,543,reading,782661
ncdc,ncdc_locationcategories.json,4,543,loading,88091
ncdc,ncdc_locationcategories.json,4,543,saving,53274
ncdc,ncdc_locationcategories.json,4,543,writing,1480253
ncdc,ncdc_07030.json,4,111,reading,186843
ncdc,ncdc_07030.json,4,111,loading,40537
ncdc,ncdc_07030.json,4,111,saving,14142
ncdc,ncdc_07030.json,4,111,writing,432768
ncdc,ncdc_ewr_station.json,4,191,reading,306120
ncdc,ncdc_ewr_station.json,4,191,loading,43709
ncdc,ncdc_ewr_station.json,4,191,saving,21005
ncdc,ncdc_ewr_station.json,4,191,writing,576112
rv,agni.json,4,89267,reading,121001089
rv,agni.json,4,89267,loading,2387024
rv,agni.json,4,89267,saving,1592093
rv,agni.json,4,89267,writing,127431197
fda,event.json,4,1819,reading,2427467
fda,event.json,4,1819,loading,96342
fda,event.json,4,1819,saving,78554
fda,event.json,4,1819,writing,2009536
json.org,json_eg3.json,4,602,reading,822527
json.org,json_eg3.json,4,602,loading,57538
json.org,json_eg3.json,4,602,saving,31746
json.org,json_eg3.json,4,602,writing,1081278
fda,waterpipe.json,4,1955,reading,2600200
fda,waterpipe.json,4,1955,loading,92977
fda,waterpipe.json,4,1955,saving,57042
fda,waterpipe.json,4,1955,writing,1567202
doi,doi_smoosh.json,5,537,reading,784129
doi,doi_smoosh.json,5,537,loading,84052
doi,doi_smoosh.json,5,537,saving,43266
doi,doi_smoosh.json,5,537,writing,1216380
fda,tobacco.json,5,1144,reading,1515590
fda,tobacco.json,5,1144,loading,78186
fda,tobacco.json,5,1144,saving,39261
fda,tobacco.json,5,1144,writing,921624
penguin,dekeijzer.json,5,446,reading,613464
penguin,dekeijzer.json,5,446,loading,40226
penguin,dekeijzer.json,5,446,saving,25359
penguin,dekeijzer.json,5,446,writing,824228
ncdc,ncdc_datatypes.json,5,4013,reading,5418548
ncdc,ncdc_datatypes.json,5,4013,loading,165351
ncdc,ncdc_datatypes.json,5,4013,saving,118914
ncdc,ncdc_datatypes.json,5,4013,writing,6597554
gh,gh_gpl3.json,5,36979,reading,51438969
gh,gh_gpl3.json,5,36979,loading,82218
gh,gh_gpl3.json,5,36979,saving,74652
gh,gh_gpl3.json,5,36979,writing,8159437
gh,ffs.json,5,5089,reading,6732903
gh,ffs.json,5,5089,loading,99891
gh,ffs.json,5,5089,saving,101159
gh,ffs.json,5,5089,writing,4557268
rv,human_male.json,5,603912,reading,788916929
rv,human_male.json,5,603912,loading,14267926
rv,human_male.json,5,603912,saving,10396639
rv,human_male.json,5,603912,writing,869338151
gh,mgree_repos.json,5,159905,reading,210580148
gh,mgree_repos.json,5,159905,loading,2166231
gh,mgree_repos.json,5,159905,saving,2244464
gh,mgree_repos.json,5,159905,writing,134076257
ncdc,ncdc_datacategories.json,5,1075,reading,1452598
ncdc,ncdc_datacategories.json,5,1075,loading,113910
ncdc,ncdc_datacategories.json,5,1075,saving,83806
ncdc,ncdc_datacategories.json,5,1075,writing,3025773
penguin,linux.json,5,64401,reading,85867693
penguin,linux.json,5,64401,loading,704451
penguin,linux.json,5,64401,saving,553337
penguin,linux.json,5,64401,writing,35214700
gh,gh_licenses.json,5,2507,reading,3446289
gh,gh_licenses.json,5,2507,loading,122048
gh,gh_licenses.json,5,2507,saving,63505
gh,gh_licenses.json,5,2507,writing,3585715
gh,gh_mgree_events.json,5,168832,reading,221762589
gh,gh_mgree_events.json,5,168832,loading,2470339
gh,gh_mgree_events.json,5,168832,saving,2321724
gh,gh_mgree_events.json,5,168832,writing,124120461
fda,event.json,5,1819,reading,2437599
fda,event.json,5,1819,loading,104720
fda,event.json,5,1819,saving,74961
fda,event.json,5,1819,writing,2158021
fda,recall100.json,5,2117776,reading,2788007910
fda,recall100.json,5,2117776,loading,49126503
fda,recall100.json,5,2117776,saving,24566401
fda,recall100.json,5,2117776,writing,2136139980
penguin,bsd.json,5,5415,reading,7308055
penguin,bsd.json,5,5415,loading,141792
penguin,bsd.json,5,5415,saving,92705
penguin,bsd.json,5,5415,writing,4059931
fda,tobacco100.json,5,63634,reading,84343180
fda,tobacco100.json,5,63634,loading,1118197
fda,tobacco100.json,5,63634,saving,778598
fda,tobacco100.json,5,63634,writing,60765681
fda,tobacco10.json,5,6567,reading,8918089
fda,tobacco10.json,5,6567,loading,210274
fda,tobacco10.json,5,6567,saving,109175
fda,tobacco10.json,5,6567,writing,5420275
gh,ffs_issues.json,5,38158,reading,53469075
gh,ffs_issues.json,5,38158,loading,678430
gh,ffs_issues.json,5,38158,saving,553632
gh,ffs_issues.json,5,38158,writing,34359865
fda,tobacco_products.json,5,2345,reading,3049249
fda,tobacco_products.json,5,2345,loading,105771
fda,tobacco_products.json,5,2345,saving,72852
fda,tobacco_products.json,5,2345,writing,2211951
json.org,json_eg2.json,5,242,reading,378532
json.org,json_eg2.json,5,242,loading,69504
json.org,json_eg2.json,5,242,saving,33098
json.org,json_eg2.json,5,242,writing,680032
synthetic,obj_rename.json,5,69,reading,127276
synthetic,obj_rename.json,5,69,loading,32789
synthetic,obj_rename.json,5,69,saving,13725
synthetic,obj_rename.json,5,69,writing,389743
fda,waterpipe.json,5,1955,reading,2590380
fda,waterpipe.json,5,1955,loading,94975
fda,waterpipe.json,5,1955,saving,51920
fda,waterpipe.json,5,1955,writing,1407293
fda,registrationlisting100.json,5,214459,reading,282217564
fda,registrationlisting100.json,5,214459,loading,3944723
fda,registrationlisting100.json,5,214459,saving,3211817
fda,registrationlisting100.json,5,214459,writing,222618451
ncdc,ncdc_datasets.json,5,1625,reading,2173399
ncdc,ncdc_datasets.json,5,1625,loading,118292
ncdc,ncdc_datasets.json,5,1625,saving,65327
ncdc,ncdc_datasets.json,5,1625,writing,3326890
synthetic,list2.json,5,25,reading,57808
synthetic,list2.json,5,25,loading,62034
synthetic,list2.json,5,25,saving,19626
synthetic,list2.json,5,25,writing,270460
json.org,json_eg1.json,5,583,reading,765548
json.org,json_eg1.json,5,583,loading,68709
json.org,json_eg1.json,5,583,saving,30965
json.org,json_eg1.json,5,583,writing,808697
ncdc,ncdc_07030.json,5,111,reading,200875
ncdc,ncdc_07030.json,5,111,loading,42676
ncdc,ncdc_07030.json,5,111,saving,12672
ncdc,ncdc_07030.json,5,111,writing,363435
fda,recall10.json,5,212061,reading,278797741
fda,recall10.json,5,212061,loading,5073938
fda,recall10.json,5,212061,saving,2605449
fda,recall10.json,5,212061,writing,191252730
gov.uk,bank-holidays.json,5,15124,reading,20977885
gov.uk,bank-holidays.json,5,15124,loading,688706
gov.uk,bank-holidays.json,5,15124,saving,520916
gov.uk,bank-holidays.json,5,15124,writing,32685302
synthetic,object_null.json,5,95,reading,161955
synthetic,object_null.json,5,95,loading,38526
synthetic,object_null.json,5,95,saving,15575
synthetic,object_null.json,5,95,writing,369311
json.org,json_eg4.json,5,3468,reading,4600665
json.org,json_eg4.json,5,3468,loading,131943
json.org,json_eg4.json,5,3468,saving,93663
json.org,json_eg4.json,5,3468,writing,3622741
penguin,grisham.json,5,22488,reading,31680431
penguin,grisham.json,5,22488,loading,1032225
penguin,grisham.json,5,22488,saving,858480
penguin,grisham.json,5,22488,writing,66793141
penguin,rust.json,5,161726,reading,214884949
penguin,rust.json,5,161726,loading,764828
penguin,rust.json,5,161726,saving,723541
penguin,rust.json,5,161726,writing,38822250
fda,event100.json,5,2945177,reading,3851499255
fda,event100.json,5,2945177,loading,51719657
fda,event100.json,5,2945177,saving,27105313
fda,event100.json,5,2945177,writing,1937207755
fda,registrationlisting.json,5,3228,reading,4348246
fda,registrationlisting.json,5,3228,loading,125651
fda,registrationlisting.json,5,3228,saving,81413
fda,registrationlisting.json,5,3228,writing,3308478
ncdc,ncdc_gsom_sample.json,5,2867,reading,3824774
ncdc,ncdc_gsom_sample.json,5,2867,loading,159677
ncdc,ncdc_gsom_sample.json,5,2867,saving,114221
ncdc,ncdc_gsom_sample.json,5,2867,writing,6267042
gh,kmt.json,5,4979,reading,6659191
gh,kmt.json,5,4979,loading,114918
gh,kmt.json,5,4979,saving,87692
gh,kmt.json,5,4979,writing,4212770
gh,gh_apache2.json,5,12591,reading,17377431
gh,gh_apache2.json,5,12591,loading,71769
gh,gh_apache2.json,5,12591,saving,48542
gh,gh_apache2.json,5,12591,writing,3497122
rv,animal.json,5,7051,reading,9558758
rv,animal.json,5,7051,loading,226569
rv,animal.json,5,7051,saving,155723
rv,animal.json,5,7051,writing,10408450
ncdc,ncdc_locations.json,5,2808,reading,3812747
ncdc,ncdc_locations.json,5,2808,loading,161435
ncdc,ncdc_locations.json,5,2808,saving,111298
ncdc,ncdc_locations.json,5,2808,writing,6332620
rv,demons.json,5,194,reading,290445
rv,demons.json,5,194,loading,66295
rv,demons.json,5,194,saving,27732
rv,demons.json,5,194,writing,536506
fda,recall.json,5,22475,reading,30718290
fda,recall.json,5,22475,loading,930581
fda,recall.json,5,22475,saving,389769
fda,recall.json,5,22475,writing,36950540
ncdc,ncdc_stations_big.json,5,200908,reading,268819321
ncdc,ncdc_stations_big.json,5,200908,loading,7606548
ncdc,ncdc_stations_big.json,5,200908,saving,4265800
ncdc,ncdc_stations_big.json,5,200908,writing,365401701
penn,historic-20181028.json,5,1468638,reading,1975200491
penn,historic-20181028.json,5,1468638,loading,38044364
penn,historic-20181028.json,5,1468638,saving,23215043
penn,historic-20181028.json,5,1468638,writing,1594587025
json.org,json_eg3.json,5,602,reading,830777
json.org,json_eg3.json,5,602,loading,48000
json.org,json_eg3.json,5,602,saving,30245
json.org,json_eg3.json,5,602,writing,994997
doi,doi_10.1000_1.json,5,369,reading,527909
doi,doi_10.1000_1.json,5,369,loading,75570
doi,doi_10.1000_1.json,5,369,saving,44627
doi,doi_10.1000_1.json,5,369,writing,984872
fda,recall50.json,5,1049501,reading,1375012662
fda,recall50.json,5,1049501,loading,24736590
fda,recall50.json,5,1049501,saving,11788573
fda,recall50.json,5,1049501,writing,1049119779
ncdc,ncdc_locationcategories.json,5,543,reading,744949
ncdc,ncdc_locationcategories.json,5,543,loading,86925
ncdc,ncdc_locationcategories.json,5,543,saving,85625
ncdc,ncdc_locationcategories.json,5,543,writing,1537063
rv,agni.json,5,89267,reading,119231642
rv,agni.json,5,89267,loading,2396054
rv,agni.json,5,89267,saving,1657060
rv,agni.json,5,89267,writing,124704497
ncdc,ncdc_07030_stations.json,5,1476,reading,2010107
ncdc,ncdc_07030_stations.json,5,1476,loading,113942
ncdc,ncdc_07030_stations.json,5,1476,saving,65780
ncdc,ncdc_07030_stations.json,5,1476,writing,2693767
ncdc,ncdc_ewr_station.json,5,191,reading,290328
ncdc,ncdc_ewr_station.json,5,191,loading,40994
ncdc,ncdc_ewr_station.json,5,191,saving,18811
ncdc,ncdc_ewr_station.json,5,191,writing,551204
json.org,json_eg5.json,5,873,reading,1202744
json.org,json_eg5.json,5,873,loading,97330
json.org,json_eg5.json,5,873,saving,53023
json.org,json_eg5.json,5,873,writing,1664907
gh,gh_events.json,5,54778,reading,72925431
gh,gh_events.json,5,54778,loading,917588
gh,gh_events.json,5,54778,saving,903286
gh,gh_events.json,5,54778,writing,47622657
ncdc,ncdc_zips.json,5,2851,reading,4385583
ncdc,ncdc_zips.json,5,2851,loading,167156
ncdc,ncdc_zips.json,5,2851,saving,103479
ncdc,ncdc_zips.json,5,2851,writing,6113362
gh,mgree.json,5,1331,reading,1852351
gh,mgree.json,5,1331,loading,57417
gh,mgree.json,5,1331,saving,43802
gh,mgree.json,5,1331,writing,1597114
gh,gh_emoji.json,5,173641,reading,228507592
gh,gh_emoji.json,5,173641,loading,1526919
gh,gh_emoji.json,5,173641,saving,1758683
gh,gh_emoji.json,5,173641,writing,81505561
synthetic,object.json,5,77,reading,139643
synthetic,object.json,5,77,loading,37662
synthetic,object.json,5,77,saving,16934
synthetic,object.json,5,77,writing,335043
gh,gh_events.json,6,54778,reading,72865596
gh,gh_events.json,6,54778,loading,930163
gh,gh_events.json,6,54778,saving,706182
gh,gh_events.json,6,54778,writing,45121422
gh,gh_emoji.json,6,173641,reading,228707250
gh,gh_emoji.json,6,173641,loading,1591942
gh,gh_emoji.json,6,173641,saving,1761040
gh,gh_emoji.json,6,173641,writing,79497420
json.org,json_eg5.json,6,873,reading,1131968
json.org,json_eg5.json,6,873,loading,103061
json.org,json_eg5.json,6,873,saving,61279
json.org,json_eg5.json,6,873,writing,2102357
fda,event100.json,6,2945177,reading,3787194447
fda,event100.json,6,2945177,loading,50648537
fda,event100.json,6,2945177,saving,26256362
fda,event100.json,6,2945177,writing,1858305637
ncdc,ncdc_datasets.json,6,1625,reading,2182668
ncdc,ncdc_datasets.json,6,1625,loading,118271
ncdc,ncdc_datasets.json,6,1625,saving,67780
ncdc,ncdc_datasets.json,6,1625,writing,3545929
fda,recall10.json,6,212061,reading,280367441
fda,recall10.json,6,212061,loading,5116212
fda,recall10.json,6,212061,saving,2594251
fda,recall10.json,6,212061,writing,220079891
gh,gh_gpl3.json,6,36979,reading,50339817
gh,gh_gpl3.json,6,36979,loading,85434
gh,gh_gpl3.json,6,36979,saving,65724
gh,gh_gpl3.json,6,36979,writing,8602992
synthetic,obj_rename.json,6,69,reading,125966
synthetic,obj_rename.json,6,69,loading,32943
synthetic,obj_rename.json,6,69,saving,17866
synthetic,obj_rename.json,6,69,writing,335640
fda,recall.json,6,22475,reading,30641789
fda,recall.json,6,22475,loading,511963
fda,recall.json,6,22475,saving,284806
fda,recall.json,6,22475,writing,20059031
ncdc,ncdc_07030_stations.json,6,1476,reading,2124524
ncdc,ncdc_07030_stations.json,6,1476,loading,129761
ncdc,ncdc_07030_stations.json,6,1476,saving,69190
ncdc,ncdc_07030_stations.json,6,1476,writing,3038325
doi,doi_10.1000_1.json,6,369,reading,496691
doi,doi_10.1000_1.json,6,369,loading,74150
doi,doi_10.1000_1.json,6,369,saving,38942
doi,doi_10.1000_1.json,6,369,writing,989900
gh,mgree_repos.json,6,159905,reading,209699915
gh,mgree_repos.json,6,159905,loading,1909267
gh,mgree_repos.json,6,159905,saving,1932243
gh,mgree_repos.json,6,159905,writing,113240888
gh,ffs.json,6,5089,reading,6686118
gh,ffs.json,6,5089,loading,93991
gh,ffs.json,6,5089,saving,119844
gh,ffs.json,6,5089,writing,4829379
penguin,grisham.json,6,22488,reading,31522944
