source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_deep_1.json,named,deep,1,1,11,reading,54459
micro,named_deep_1.json,named,deep,1,1,11,loading,22042
micro,named_deep_1.json,named,deep,1,1,11,saving,19030
micro,named_deep_1.json,named,deep,1,1,11,writing,364333
micro,named_wide_1.json,named,wide,1,1,11,reading,54373
micro,named_wide_1.json,named,wide,1,1,11,loading,21310
micro,named_wide_1.json,named,wide,1,1,11,saving,16730
micro,named_wide_1.json,named,wide,1,1,11,writing,185663
micro,list_deep_16.json,list,deep,16,1,37,reading,92617
micro,list_deep_16.json,list,deep,16,1,37,loading,100918
micro,list_deep_16.json,list,deep,16,1,37,saving,19943
micro,list_deep_16.json,list,deep,16,1,37,writing,441346
micro,named_deep_32.json,named,deep,32,1,203,reading,331939
micro,named_deep_32.json,named,deep,32,1,203,loading,41120
micro,named_deep_32.json,named,deep,32,1,203,saving,91134
micro,named_deep_32.json,named,deep,32,1,203,writing,1368069
micro,list_deep_4.json,list,deep,4,1,13,reading,43806
micro,list_deep_4.json,list,deep,4,1,13,loading,46419
micro,list_deep_4.json,list,deep,4,1,13,saving,15637
micro,list_deep_4.json,list,deep,4,1,13,writing,269531
micro,list_wide_16.json,list,wide,16,2,82,reading,131389
micro,list_wide_16.json,list,wide,16,2,82,loading,49624
micro,list_wide_16.json,list,wide,16,2,82,saving,23565
micro,list_wide_16.json,list,wide,16,2,82,writing,563374
micro,list_deep_4.json,list,deep,4,2,13,reading,49761
micro,list_deep_4.json,list,deep,4,2,13,loading,45752
micro,list_deep_4.json,list,deep,4,2,13,saving,16829
micro,list_deep_4.json,list,deep,4,2,13,writing,253133
micro,list_deep_32.json,list,deep,32,2,69,reading,120896
micro,list_deep_32.json,list,deep,32,2,69,loading,61579
micro,list_deep_32.json,list,deep,32,2,69,saving,55727
micro,list_deep_32.json,list,deep,32,2,69,writing,919228
micro,list_wide_8.json,list,wide,8,2,42,reading,81397
micro,list_wide_8.json,list,wide,8,2,42,loading,47693
micro,list_wide_8.json,list,wide,8,2,42,saving,18802
micro,list_wide_8.json,list,wide,8,2,42,writing,321707
micro,list_deep_16.json,list,deep,16,2,37,reading,76772
micro,list_deep_16.json,list,deep,16,2,37,loading,51262
micro,list_deep_16.json,list,deep,16,2,37,saving,19429
micro,list_deep_16.json,list,deep,16,2,37,writing,359795
micro,named_deep_4.json,named,deep,4,2,29,reading,80107
micro,named_deep_4.json,named,deep,4,2,29,loading,25465
micro,named_deep_4.json,named,deep,4,2,29,saving,26496
micro,named_deep_4.json,named,deep,4,2,29,writing,449988
micro,named_wide_16.json,named,wide,16,2,146,reading,228527
micro,named_wide_16.json,named,wide,16,2,146,loading,26977
micro,named_wide_16.json,named,wide,16,2,146,saving,801581
micro,named_wide_16.json,named,wide,16,2,146,writing,1750195
micro,named_deep_16.json,named,deep,16,2,101,reading,176767
micro,named_deep_16.json,named,deep,16,2,101,loading,29292
micro,named_deep_16.json,named,deep,16,2,101,saving,41820
micro,named_deep_16.json,named,deep,16,2,101,writing,966432
